time,title,source,url,overall_sentiment,overall_score,aapl_relevance,aapl_label,aapl_score
20230424T143940, Eye on Tap to Pay: MagicCube Teams Up With ACI; Fiserv Offers Tap to Pay on Clover,Digital Transactions,https://www.digitaltransactions.net/eye-on-tap-to-pay-magiccube-teams-up-with-aci-fiserv-offers-tap-to-pay-on-clover/,Somewhat-Bullish,0.323226,0.740288,Somewhat-Bullish,0.338355
20230417T093000,Autodesk Technology Engagement Center breaks ground at CSUN,Urbanize LA,https://la.urbanize.city/post/autodesk-technology-engagement-center-breaks-ground-csun,Bullish,0.438497,0.724762,Somewhat-Bullish,0.313348
20230413T000000,Apple will use 100 percent recycled cobalt in batteries by 2025,Apple,https://www.apple.com/newsroom/2023/04/apple-will-use-100-percent-recycled-cobalt-in-batteries-by-2025/,Bullish,0.490173,0.977032,Bullish,0.454392
20230410T143006,Domino’s Introduces In-Car Ordering,QSR Magazine,https://www.qsrmagazine.com/news/dominos-introduces-car-ordering/,Bullish,0.382094,0.704182,Somewhat-Bullish,0.322331
20230410T070700,Introducing Domino's® on Apple CarPlay®: The Easiest Way to Order Pizza on the Go,Stock Titan,https://www.stocktitan.net/news/DPZ/introducing-domino-s-r-on-apple-car-play-r-the-easiest-way-to-order-1vginc504mjo.html,Somewhat-Bullish,0.323483,0.701251,Somewhat-Bullish,0.332276
20230405T144048,Frontdoor App Changes the Game of Home Repair and Maintenance,Little Black Book | LBBOnline,https://lbbonline.com/news/frontdoor-app-changes-the-game-of-home-repair-and-maintenance,Somewhat-Bullish,0.269592,0.635629,Neutral,0.13143
20230331T121500,Top and Flop ETFs of March,Nasdaq,https://www.nasdaq.com/articles/top-and-flop-etfs-of-march,Somewhat-Bullish,0.335726,0.602779,Somewhat-Bullish,0.342985
20230329T120800,Live Nation head says ‘speculative ticketing’ to blame for difficulty with buying event tickets,The Hill,https://thehill.com/blogs/in-the-know/in-the-know/3923844-live-nation-head-says-speculative-ticketing-to-blame-for-difficulty-with-buying-event-tickets/,Neutral,0.001,0.596929,Neutral,0.048383
20230328T000000,Apple introduces Apple Pay Later to allow consumers to pay for purchases over time,Apple,https://www.apple.com/newsroom/2023/03/apple-introduces-apple-pay-later/,Somewhat-Bullish,0.326695,0.976651,Bullish,0.441383
20230319T182300,Buffett's Berkshire Hathaway speeds up stock buybacks,Reuters,https://www.reuters.com/markets/deals/buffetts-berkshire-hathaway-speeds-up-stock-buybacks-2023-03-19/,Neutral,0.075483,0.704757,Neutral,0.137352
20230312T105900,"From Apple to Boeing, India is being put to the test as China manufacturing alternative",CNBC,https://www.cnbc.com/2023/03/12/from-apple-to-boeing-india-is-being-put-to-the-test-as-the-new-china.html,Somewhat-Bullish,0.221185,0.789217,Somewhat-Bullish,0.21227
20230310T000000,Apple Inc. to Launch Apple Music Classical App,The Violin Channel,https://theviolinchannel.com/apple-inc-to-launch-apple-music-classical-app/,Neutral,0.001,0.978365,Neutral,0.001
20230307T143114,Virtual try-on is being hit by class actions. Should brands worry?,Vogue Business,https://www.voguebusiness.com/technology/virtual-try-on-is-being-hit-by-class-actions-should-brands-worry,Neutral,0.001,0.645004,Neutral,0.140991
20230307T060000,"Sonos CEO Patrick Spence on right to repair, spatial audio and those never-ending lawsuits",TechCrunch,https://techcrunch.com/2023/03/07/sonos-ceo-patrick-spence-on-right-to-repair-spatial-audio-and-those-never-ending-lawsuits/,Neutral,0.050957,0.635367,Somewhat-Bullish,0.242838
20230303T000000,VT vs ACWI ETF: Which is the Best World ETF?,Dr Wealth,https://drwealth.com/vt-vs-acwi-etf/,Somewhat-Bullish,0.215762,0.710108,Somewhat-Bullish,0.245198
20230301T000000,Why Target says 2022 was rougher than 2020,Supermarket News,https://www.supermarketnews.com/foodservice-retail/why-target-says-2022-was-rougher-than-2020,Neutral,0.102361,0.647382,Somewhat-Bullish,0.234615
20230301T000000,Why Target says 2022 was rougher than 2020,Supermarket News,https://www.supermarketnews.com/foodservice-retail/why-target-says-2022-was-rougher-than-2020,Neutral,0.080859,0.635366,Somewhat-Bullish,0.238125
20230228T144041,Lightsource bp Places Multi-Year Order for 4GW of First Solar Modules,Lightsource bp,https://lightsourcebp.com/news/lightsource-bp-places-multi-year-order-for-4-gw-of-first-solar-modules/,Bullish,0.578161,0.603785,Somewhat-Bullish,0.347438
20230226T074000,How Reuters used AirTags to reveal Dow’s false recycling promises,9to5Mac,https://9to5mac.com/2023/02/26/airtags-recycling-report-reuters/,Neutral,0.001,0.71197,Somewhat-Bullish,0.206338
20230223T180400,Apple shareholder moves to boot Al Gore from board of directors,Fox Business,https://www.foxbusiness.com/politics/apple-shareholder-boot-al-gore-board-directors,Neutral,0.001,0.97421,Neutral,0.001
20230222T085300,Dexcom G6 Continuous Glucose Monitoring System Launches in Singapore,ANTARA News,https://en.antaranews.com/news/273489/dexcom-g6-continuous-glucose-monitoring-system-launches-in-singapore,Bullish,0.351356,0.641993,Neutral,0.103905
20230217T155900,Groupon Outsources Legal Executive Role to Winston & Strawn (1),Bloomberg Law News,https://news.bloomberglaw.com/business-and-practice/groupon-outsources-top-legal-executive-role-to-winston-strawn,Neutral,0.001,0.634552,Neutral,0.138186
20230207T153016,BioSig Appoints Steve Buhaly as CFO,citybiz,https://www.citybiz.co/article/378653/biosig-appoints-steve-buhaly-as-cfo/,Somewhat-Bullish,0.214211,0.64369,Neutral,0.122953
20230126T073000,IBM Is Tech’s Most Beaten-Down Company,24/7 Wall St.,https://247wallst.com/technology-3/2023/01/26/ibm-is-techs-most-beaten-down-company/,Neutral,0.001,0.603623,Neutral,0.001
20230126T000000,"AST SpaceMobile raises $75 million, partners with TIM Brasil",Data Center Dynamics,https://www.datacenterdynamics.com/en/news/ast-spacemobile-raises-75-million-partners-with-tim-brasil/,Somewhat-Bullish,0.307642,0.560846,Somewhat-Bullish,0.242416
20230125T070000,"Big Tech to Congress: Listen to Taylor Swift and Go After Ticketmaster, Not Us",The Intercept,https://theintercept.com/2023/01/25/taylor-swift-ticketmaster-big-tech-lobby/,Neutral,0.001,0.627591,Neutral,0.001
20230119T131200,Apple’s Reliance On China Poses A Problem For The Company,Forbes,https://www.forbes.com/sites/stevebanker/2023/01/19/apples-china-problem/,Neutral,0.001,0.97762,Neutral,0.001
20230113T114500,Apple Takes Major Steps Toward ‘Owning’ Its Key Technology,Bloomberg.com,https://www.bloomberg.com/news/newsletters/2023-01-13/apple-aapl-embraces-its-key-technology-in-house-chips-custom-displays,Bullish,0.44316,0.970099,Bullish,0.416946
20230112T224300,Starbucks tells corporate employees to return to office 3 days a week,CNN,https://www.cnn.com/2023/01/12/business/starbucks-workers-return,Neutral,0.126099,0.614904,Neutral,0.114726
20230112T023100,Back Again At Comparing Skyworks Vs. Qorvo (NASDAQ:SWKS),Seeking Alpha,https://seekingalpha.com/article/4569419-back-again-at-comparing-skyworks-vs-qorvo,Somewhat-Bullish,0.204714,0.721484,Somewhat-Bullish,0.275624
20230105T152900,"Android has a response to iPhone’s satellite connection, thanks to Qualcomm",MarketWatch,https://www.marketwatch.com/story/qualcomm-jumps-into-emergency-services-with-snapdragon-satellite-working-with-iridium-11672950590?gaa_at=eafs&gaa_n=AWEtsqdWBoo2_Z1B0hu9Ixp25YQJPdBKKPECNX93vSMFf0dRgg2DKTejJXgN&gaa_ts=69077c2f&gaa_sig=_iPxJi7fTcnihywU0lRvKN3cmsO-xppGE-uwtRo997D5HI-iF8viEkxpDqlEc075w4q7A9LrgLX2uU1IbhmYkQ%3D%3D,Somewhat-Bullish,0.244406,0.714357,Neutral,0.133894
20230103T120500,Tuesday's ETF with Unusual Volume: IWL,Nasdaq,https://www.nasdaq.com/articles/tuesdays-etf-with-unusual-volume:-iwl,Neutral,0.001,0.793212,Neutral,0.001
20221231T235959," HP Posts Steady Q2, Despite Notebook Slump",CRN Magazine,https://www.crn.com/news/components-peripherals/hp-posts-steady-q2-despite-notebook-slump,Neutral,0.033775,0.613082,Neutral,0.001
20221231T235959,GM tells remote workers to ‘pivot’ in return-to-office mandate,Fortune,https://fortune.com/2022/09/24/gm-return-to-office-mandate-remote-workers-three-days-week/,Neutral,0.047674,0.658814,Neutral,0.034063
20221231T235959,"What the Stock Split by Google’s Parent, Alphabet, Means - WSJ",The Wall Street Journal,https://www.wsj.com/finance/stocks/google-parent-alphabet-stock-split-11643761853?gaa_at=eafs&gaa_n=AWEtsqdUJBmw2Vj0RPyigBHeonIkTi4CFAZiHJXHLVaYubq05RtdMVejU4oI&gaa_ts=69079057&gaa_sig=IRPnGbJAdPBivnEDG9KUaa0gJk27onO8kGLlfKdqAcI1DzXKSRqCLmqm4w1TY999vqsyNtUWnJyth8fibOZKCQ%3D%3D,Somewhat-Bullish,0.320597,0.7091,Somewhat-Bullish,0.327092
20221231T235959,Garmin celebrates Global Running Day with the introduction of the Forerunner 255 series,Business Wire,https://www.businesswire.com/news/home/20220601005012/en/Garmin-celebrates-Global-Running-Day-with-the-introduction-of-the-Forerunner-255-series,Somewhat-Bullish,0.200314,0.729041,Neutral,0.104445
20221227T190623,Stock Market Outlook 2023 for the Worst Performing S&P 500 Sectors,tastylive,https://www.tastylive.com/news-insights/stock-market-outlook-2023-worst-performing-sp500-sectors,Neutral,0.037753,0.748503,Somewhat-Bullish,0.327124
20221223T182633,"'WHAT… HAPPENED'? A look back on crypto's 'biggest year yet' (for fraud, hacks, implosions…)",Stockhead,https://stockhead.com.au/cryptocurrency/what-happened-crypto-2022-was-the-biggest-year-yet-for-fraud-hacks-implosions/,Neutral,0.004398,0.603046,Neutral,0.149489
20221221T170620,Ad tech firms focus on layoffs as ad recession fears build,Digiday,https://digiday.com/marketing/ad-tech-firms-focus-on-layoffs-as-ad-recession-fears-build/,Neutral,0.001,0.635296,Neutral,0.001
20221220T183713,Why I can't stop paying the 'Sonos tax',CrackBerry,https://crackberry.com/sonos-speakers-are-only-tax-i-dont-mind-paying,Somewhat-Bullish,0.260856,0.726697,Somewhat-Bullish,0.285191
20221218T144500,"Apple Scales Back High-End Mac Pro Plans, Weighs Production Move to Asia",Bloomberg.com,https://www.bloomberg.com/news/newsletters/2022-12-18/when-will-apple-aapl-release-the-apple-silicon-mac-pro-with-m2-ultra-chip-lbthco9u,Neutral,0.001,0.985322,Neutral,0.001
20221215T191607,Warner Bros Discovery Global Brands and Experiences Announces New Global Consumer Products Leadership Team,"aNb Media, Inc.",https://www.anbmedia.com/news/2022/12/warner-bros-discovery-announces-new-global-consumer-products-leadership-team/,Somewhat-Bullish,0.331588,0.573894,Somewhat-Bullish,0.281359
20221215T173712,Want to Attract Top Tech Talent? Prioritize Their Needs,Marsh McLennan,https://www.marshmclennan.com/insights/publications/2022/december/want-to-attract-top-tech-talent-prioritize-their-needs.html,Somewhat-Bullish,0.182303,0.619896,Somewhat-Bullish,0.211598
20221212T183712,ElectraMeccanica Celebrates Commissioning Of New Manufacturing Facility And Corporate Headquarters In Mesa,Arizona Commerce Authority,https://www.azcommerce.com/news-events/news/2022/12/electrameccanica-celebrates-commissioning-of-new-manufacturing-facility-and-corporate-headquarters-in-mesa/,Bullish,0.389129,0.586979,Somewhat-Bullish,0.231251
20221209T095100,Corning Confronts R&D Hurdles,National Association of Manufacturers - NAM,https://nam.org/corning-confronts-rd-hurdles-19836/,Neutral,0.001,0.616073,Neutral,0.135066
20221208T163209,Dexcom G7 Receives FDA Clearance: The Most Accurate Continuous Glucose Monitoring System Cleared in the U.S.,Dexcom,https://investors.dexcom.com/news/news-details/2022/Dexcom-G7-Receives-FDA-Clearance-The-Most-Accurate-Continuous-Glucose-Monitoring-System-Cleared-in-the-U.S/default.aspx,Bullish,0.601705,0.6422,Somewhat-Bullish,0.320735
20221207T114100,Uber Launches Robotaxis but Driverless Fleet Is ‘Long Time’ Away,Transport Topics,https://www.ttnews.com/articles/uber-launches-robotaxis-driverless-fleet-long-time-away,Neutral,0.001,0.649425,Neutral,0.001
20221205T163148,How suite of dividend growth ETFs brings quality to the fore,Wealth Professional,https://www.wealthprofessional.ca/news/features/how-suite-of-dividend-growth-etfs-brings-quality-to-the-fore/372038,Neutral,0.10898,0.70382,Somewhat-Bullish,0.321861
20221129T160638," Lithium company CEO is ‘accelerating’ his U.S. investment plans, thanks to the Inflation Reduction Act",Fortune,https://fortune.com/2022/11/29/lithium-kent-masters-albemarle-inflation-reduction-act/,Somewhat-Bullish,0.207272,0.601776,Neutral,0.120126
20221128T162720,"iPhone 15 might feature ""no buttons"" - AppleMagazine",Apple Magazine,https://applemagazine.com/iphone-15-might-feature-no-buttons/,Somewhat-Bullish,0.302854,0.928492,Somewhat-Bullish,0.349083
20221123T181647,NASDAQ Trading - How to invest in NASDAQ (US100) index?,XTB.com,https://www.xtb.com/int/education/nasdaq-trading-how-to-invest-in-nasdaq-us100-index,Somewhat-Bullish,0.270865,0.74473,Somewhat-Bullish,0.320519
20221123T081400,"Samsung Secures 3-nm Advanced Chip Orders From NVIDIA, Qualcomm – Report",Wccftech,https://wccftech.com/samsung-secures-3-nm-advanced-chip-orders-from-nvidia-qualcomm-report/,Somewhat-Bullish,0.181099,0.64271,Neutral,0.001
20221122T173622,Sound United Parent Masimo Wins Big as Judge Finds Former Employee Stole Its Trade Secrets,Strata-gee.com,https://www.strata-gee.com/sound-united-parent-masimo-wins-big-as-judge-finds-former-employee-stole-its-trade-secrets/,Bullish,0.35932,0.906587,Somewhat-Bullish,0.244906
20221121T210000,"Taiwan’s TSMC eyeing advanced chips base in Arizona, founder says",Al Jazeera,https://www.aljazeera.com/economy/2022/11/21/taiwans-tsmc-eyeing-advanced-chip-base-in-arizona-found-says,Somewhat-Bullish,0.301457,0.721125,Somewhat-Bullish,0.312418
20221120T063500,"Moody's closing its consulting business in China, laying off staff: Report",Business Standard,https://www.business-standard.com/article/international/moody-s-closing-its-consulting-business-in-china-laying-off-staff-report-122112000048_1.html,Neutral,0.001,0.736267,Neutral,0.001
20221115T165609,iPhone 14 Emergency SOS via satellite tested: Here's what it's like to use,Tom's Guide,https://www.tomsguide.com/news/emergency-sos-via-satellite-iphone-14-demo,Somewhat-Bullish,0.204923,0.987525,Bullish,0.441384
20221115T163131, Bull vs. Bear: An Indian Century in India Equities ETFs?,ETF Trends,https://www.etftrends.com/tactical-allocation-channel/bull-vs-bear-an-indian-century-in-india-equities-etfs/,Somewhat-Bullish,0.1856,0.701695,Neutral,0.14778
20221114T163900," The $98 Roku Smart TV sold out in minutes, but you can still save big on a TV from Walmart",SFGATE,https://www.sfgate.com/shopping/article/walmart-tv-deal-roku-17577570.php,Somewhat-Bullish,0.256405,0.632074,Somewhat-Bullish,0.349236
20221114T113900,"Salesforce Accessibility Execs Derek Featherstone, Catherine Nichols Talk Disability Inside And Out Of The Company In New Interview",Forbes,https://www.forbes.com/sites/stevenaquino/2022/11/14/salesforce-accessibility-execs-derek-featherstone-catherine-nichols-talk-disability-inside-and-out-of-the-company-in-new-interview/,Somewhat-Bullish,0.312624,0.626022,Somewhat-Bullish,0.256143
20221113T041800,"Dow pops 1,200 points, S&P 500 jumps 5% in biggest rally in two years after light inflation report",CNBC,https://www.cnbc.com/2022/11/09/stock-market-futures-open-to-close-news.html,Bullish,0.388018,0.756847,Bullish,0.530235
20221111T180642,Reza Partners with Perfect Corp. to Enable Virtual Try On of Jewelry,PYMNTS.com,https://www.pymnts.com/news/retail/2022/reza-partners-with-perfect-corp-to-enable-virtual-try-on-of-jewelry/,Somewhat-Bullish,0.202126,0.609589,Neutral,0.127483
20221111T140000,BlackRock-style money: The largest investment company will teach Ukraine how to fight the crisis. Why is this a good signal?,Mind.ua,https://mind.ua/en/publications/20247324-blackrock-style-money-the-largest-investment-company-will-teach-ukraine-how-to-fight-the-crisis-wh,Somewhat-Bullish,0.290784,0.623223,Neutral,0.125114
20221109T185710,Tesla stock hits two-year low after boss Musk sells more shares,Al Jazeera,https://www.aljazeera.com/economy/2022/11/9/tesla-stock-hits-two-year-low-after-boss-musk-sells-more-shares,Neutral,0.001,0.736986,Neutral,0.103641
20221108T215800,Intel loses bid to revive antitrust case against patent foe Fortress,Reuters,https://www.reuters.com/legal/litigation/intel-loses-bid-revive-antitrust-case-against-patent-foe-fortress-2022-11-08/,Neutral,0.001,0.701363,Neutral,0.001
20221108T183638,‘Matter’ kicks off with a bang in Amsterdam – with Silicon Labs in starring role,Wi-Fi NOW Global,https://wifinowglobal.com/news-blog/matter-kicks-off-with-a-bang-in-amsterdam-with-silicon-labs-in-starring-role/,Somewhat-Bullish,0.338287,0.565581,Somewhat-Bullish,0.293489
20221107T073200,Jumia Technologies (JMIA) Announces Appointment of New Management Board and Acting CEO,StreetInsider,https://www.streetinsider.com/Corporate+News/Jumia+Technologies+%28JMIA%29+Announces+Appointment+of+New+Management+Board+and+Acting+CEO/20805430.html,Somewhat-Bullish,0.252447,0.669059,Somewhat-Bullish,0.331051
20221104T182650,Meta's rising capex is a response to TikTok and Apple; Cassava Sciences Files Lawsuit Against Perpetrators of 'Short and Distort' Campaign; A pleasant experience flying Spirit Airlines,Stansberry Research,https://stansberryresearch.com/whitney-tilsons-daily/metas-rising-capex-is-a-response-to-tiktok-and-apple-cassava-sciences-files-lawsuit-against-perpetrators-of-short-and-distort-campaign-a-pleasant-experience-flying-spirit-airlines,Neutral,0.001,0.709383,Neutral,0.001
